mobile_names,asin,title,body,star
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Performance phone
","

  Very good phone powered with battery and performance at this Price .But the problem is the Camera clarity.I compared it with MI A3 48 MP camera with this and was very Disappointed...No other problems

",4
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
So much heating issue and really worse
","

  Worst phone evee

",1
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Best  design in this price range
","

  Good look design fhd displayGood color combinationBest phone in this price range .Thanks Amazon for delivery since delivery agent was not good after complaint to Amazon he delivers the phoneThanks Amazon for hearing the customers.

",4
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Made in china
","

  Why it's made in china in advertising made in india

",1
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Positive and negative about redmi note 9
","

  Positive parts1. Performance is best.2. Multitasking3. Screen display4. Protection5. Sound6. CameraNeed to improve by xiomi (negative)1. Unwanted app and banned app is still use in this like clean master, etc must have remove option or fixed it with update.2. Price is little on higher side.3. Why not given 90hz refresh4. Colors availability5. Night photos not up to the mark.Overall good phone. unwanted app must remove by manufacturer as guideline by govt of india.

",4
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Built Quality is not so good.
","

  When you think about mi, it is best in market as per processor and memory but brand mark of china put your moral down,This is good handset with trademark of made in India - Big Reason to buy this.Pros:Quad Camera at this low rangeHigh Internal Memory and RAM.Very sleek design and thin as compared to other old mobiles of mi family.Processor is also good, no hanging issues while playing gamesCons:Signal strength struggles in every type of SIM Card, which defeat the very purpose of Mobile phone.Built quality is very bad, it will absolutely break if it felt down.Plastic frames seems to be very made of cheap quality which doesn't made grip without cover.

",2
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
The Best budget smartphone for students.
","

  Best product for homeschooling students and this e who are new users. It's a great combo and manages every tasks vet well . The helio g85 chipset is almost equivalent to Snapdragon 712 . If you are a student and buying a new phone it's the no. 1 preference. Please don't listen to those who say this isn't a great phone . Believe me I have used it. Now if you are planning to play games more than 2 or 3 and pubg. Hours then not only this phone but flagship phones will also heat up a bit and lag. Take care of the phone and this will be of great choice to all.

",5
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Charging heating
","

  When I Charging that time mobile is heating more . So, please contact me  or return this product

",1
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
#Mi #Note9 (6/128) is Best According to its performance.
","

  #Redmi #Note9 (6/128) is a great phone for both normal use gaming and productivityHighly satisfied with the mobile.Awesome looks Superb.Quad camera looks superb.Highly recommended mobile.Battery backup is goodDisplay quality goodAnd performance as per processor is awesome as #MI #Note9 is best.

",5
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Made in china product.
","

  Made in China product delivered to me instead of made in india.This is really not expected. Advertising as it is made in india but sending china product.This is one kind of fraudulent. This happened 2 times.

",1
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Phone is good but camera is not good.
","

  Phone is good but front & rear camera is not good photo clicked by 48 mp camera is look like 5 mp camera photo.

",3
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Very bad experience, wifi connectivity issue
","


  Your browser does not support HTML5 video.


   I bought this in the sale and was very happy that I got in offer price, it worked very good the day we received but from next day we experienced wifi connectivity issue (wifi connects and disconnects by itself, I had done couple of phone resets but the issue didn't resolve & i raised the issue with Amazon customer service and they appointed mobile inspection service the next day. A person came and inspected but couldn't resolve and updated the issue as it is and same day received a call from the Amazon customer service and told they will replace with a new phone and received a replace but this time also we experienced the same issue, and now we are waiting for the person who will come for inspection to check the issue. It was the same and we asked for refund and refunded at last. Thank you Amazon. If this was the issue with Flipkart they would not refund and tell us to got to the service center. Amazon is the best👍

",1
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Amazon is not looking on customer satisfaction
","

  Totally disappointed in slow motion video recording. Have a look at the recorded show motion video!!!!. I was trying to return the Redmi note 9 but this Amazon is not giving option to return and I fedof calling them and following up. Please don't buy any product from Amazon.

",1
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Poor Quality
","

  I am writing this after a week usage1. Front camera sucks and blur the photos2. Slow device, I tried opening saved video from gallery but it takes time to do it3. Profille on Instagram and Facebook are not visible clearly4. While watching videos on YouTube, I can feel slowness and clarity issueRaised issue with Amazon and returing the device.Thanks Amazon for helping a genuine customer.

",1
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Average phone, don't expect much. Camera is just average.
","

  Average phone. Good for price. Camera sensor is very poor quality. If you take large 48 MP picture, you can see the dead pixels in the zoomed photo. They glitter like stars. Even if you cover the camera and take photo, these pixels come out white colours.Other than that, everything seems nice. I used a program to uninstall all the crap Xiaomi bloatware from my phone, (like mipay, cleaner, micommunity, etc).As a result I don't see any ads.I play asphalt 9, game runs smoothly in playable fps.Processor Helio G85 is same as G80, nothing extra.Mi UI is crap. My last phone was Mi A1, which had stock android. Can't understand why Xiaomi, oppo, etc spend money in developing these crappy skins. Stock android is best.Final thoughts: Good phone to use for 1 year, 2 at most. Price could have been 1k less.Looking forward to buy pixel 4a next year when price comes down.

",4
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Not satisfied
","

  Camera quality is very poor. Other features are also very low. Overall it is low product in a very high price.

",3
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Waste redmi 9 sold by amazon ,never buy it brothers and sisters.
","

  Waste product...i hate amazon because of selling non worthy product to me....mobile is over heating and battery draining too fast.no network and unato hear calls properly.in same place i kept other mobiles and cross checked them.

",1
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Outstanding
","

  Go for it mid range buget phone...

",5
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
It's a great experience.
","

  I hope I wouldn't need to edit my comment if it's too early or after I am more experienced with the mobile , but using it for few days after purchasing it recently I would say that it's a beautiful phone with a brilliant display quality and size , faster performance and a more than satisfactory camera quality , not to mention of its huge 128 GB storage capacity. The battery is good and lasts sufficiently according to usage.The only issue I found that it is pre-installed with a 'Get Apps' app from where you have to download and update your apps while Google Play Store seems not to work at all in it. You will not even find many Google apps in the pre-installed app. Besides that you will be consuming your internet data faster with this phone , you know that.

",5
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
fantastic mobile..super..
","

  Super mobile....Camera quality better ( front and back)..sound effect super..Battery backup super..Dispaly quality ok..Reverse Charging super..i charged blutooth headset give better charging..Reverse charging working...Overall better phone

",5
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Impressive All rounder mobile
","

  Very fast delivery..loved the mobile...

",5
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
Good budget phone
","

  I will go directly to pros and consProsBatteryRear cameraHelio processor is goodConsBulky and thickFront cameraDisplayOverall it's a nice phone in this range I bought it for 12k so with this price range it's a ok ok phone won't expect much in terms of performance wise but u can consider buying it if you are looking for a budget phone.....and a mi lover like me:)

",3
"







Redmi Note 9 (Pebble Grey, 4GB RAM 64GB Storage) - 48MP Quad Camera & Full HD+ Display






",B086977TR6,"
A beast at this price !
","

  I ordered it from the first flash sale and was delivered at 26th july. Best at this budget,Battery and Charging is cool,little bit heat generated,while high usage due to polycarbonate back i can feel it easily i think,rear cam is superb,front cam is good at this price, OS is decent,waiting to receive MIUI 12 update..Overall i rate 9 out of 10 !MIUI 12 received a month back..but heating has been increased while gaming and charging

",5
